Accident year,Casualty sex,Casualty age,Weather condition,Accident month,Killed or seriously injured
2017,Male,62,Snowing no high winds,December,1
2017,Male,62,Fine + high winds,March,1
2017,Male,62,Fine + high winds,July,1
2017,Male,62,Raining + high winds,January,1
2017,Male,62,Raining + high winds,November,2
2017,Male,62,Fog or mist,February,1
2017,Male,62,Fog or mist,September,1
2017,Male,62,Fog or mist,December,1
2017,Male,63,Fine no high winds,January,11
2017,Male,63,Fine no high winds,February,8
2017,Male,63,Fine no high winds,March,8
2017,Male,63,Fine no high winds,April,9
2017,Male,63,Fine no high winds,May,15
2017,Male,63,Fine no high winds,June,13
2017,Male,63,Fine no high winds,July,13
2017,Male,63,Fine no high winds,August,10
2017,Male,63,Fine no high winds,September,11
2017,Male,63,Fine no high winds,October,9
2017,Male,63,Fine no high winds,November,5
2017,Male,63,Fine no high winds,December,9
2017,Male,63,Raining no high winds,January,4
2017,Male,63,Raining no high winds,February,3
2017,Male,63,Raining no high winds,April,1
2017,Male,63,Raining no high winds,May,1
2017,Male,63,Raining no high winds,June,4
2017,Male,63,Raining no high winds,July,2
2017,Male,63,Raining no high winds,August,3
2017,Male,63,Raining no high winds,November,1
2017,Male,63,Raining no high winds,December,4
2017,Male,63,Fine + high winds,June,1
2017,Male,63,Raining + high winds,January,1
2017,Male,63,Fog or mist,January,1
2017,Male,63,Fog or mist,February,1
2017,Male,64,Fine no high winds,January,2
2017,Male,64,Fine no high winds,February,7
2017,Male,64,Fine no high winds,March,6
2017,Male,64,Fine no high winds,April,9
2017,Male,64,Fine no high winds,May,7
2017,Male,64,Fine no high winds,June,10
2017,Male,64,Fine no high winds,July,7
2017,Male,64,Fine no high winds,August,12
2017,Male,64,Fine no high winds,September,7
2017,Male,64,Fine no high winds,October,8
2017,Male,64,Fine no high winds,November,13
2017,Male,64,Fine no high winds,December,15
2017,Male,64,Raining no high winds,January,3
2017,Male,64,Raining no high winds,March,1
2017,Male,64,Raining no high winds,June,2
2017,Male,64,Raining no high winds,July,1
2017,Male,64,Raining no high winds,September,2
2017,Male,64,Fine + high winds,May,1
2017,Male,65,Fine no high winds,January,5
2017,Male,65,Fine no high winds,February,5
2017,Male,65,Fine no high winds,March,5
2017,Male,65,Fine no high winds,April,10
2017,Male,65,Fine no high winds,May,9
2017,Male,65,Fine no high winds,June,8
2017,Male,65,Fine no high winds,July,9
2017,Male,65,Fine no high winds,August,12
2017,Male,65,Fine no high winds,September,9
2017,Male,65,Fine no high winds,October,5
2017,Male,65,Fine no high winds,November,14
2017,Male,65,Fine no high winds,December,7
2017,Male,65,Raining no high winds,January,1
2017,Male,65,Raining no high winds,February,4
2017,Male,65,Raining no high winds,April,1
2017,Male,65,Raining no high winds,May,1
2017,Male,65,Raining no high winds,September,2
2017,Male,65,Raining no high winds,October,1
2017,Male,65,Raining no high winds,November,1
2017,Male,65,Raining no high winds,December,3
2017,Male,65,Fine + high winds,January,1
2017,Male,65,Fine + high winds,February,1
2017,Male,65,Fine + high winds,March,1
2017,Male,65,Fine + high winds,September,1
2017,Male,65,Fine + high winds,November,1
2017,Male,65,Raining + high winds,October,2
2017,Male,65,Fog or mist,December,1
2017,Male,66,Fine no high winds,January,9
2017,Male,66,Fine no high winds,February,5
2017,Male,66,Fine no high winds,March,12
2017,Male,66,Fine no high winds,April,11
2017,Male,66,Fine no high winds,May,14
2017,Male,66,Fine no high winds,June,7
2017,Male,66,Fine no high winds,July,6
2017,Male,66,Fine no high winds,August,4
2017,Male,66,Fine no high winds,September,12
2017,Male,66,Fine no high winds,October,9
2017,Male,66,Fine no high winds,November,3
2017,Male,66,Fine no high winds,December,5
2017,Male,66,Raining no high winds,January,2
2017,Male,66,Raining no high winds,February,1
2017,Male,66,Raining no high winds,March,1
2017,Male,66,Raining no high winds,May,1
2017,Male,66,Raining no high winds,June,2
2017,Male,66,Raining no high winds,August,1
2017,Male,66,Raining no high winds,December,1
2017,Male,66,Snowing no high winds,March,1
2017,Male,66,Fine + high winds,October,2
2017,Male,66,Fine + high winds,December,1
2017,Male,66,Raining + high winds,July,1
2017,Male,66,Raining + high winds,September,1
2017,Male,67,Fine no high winds,January,5
2017,Male,67,Fine no high winds,February,10
2017,Male,67,Fine no high winds,March,6
2017,Male,67,Fine no high winds,April,8
2017,Male,67,Fine no high winds,May,8
2017,Male,67,Fine no high winds,June,5
2017,Male,67,Fine no high winds,July,7
2017,Male,67,Fine no high winds,August,9
2017,Male,67,Fine no high winds,September,5
2017,Male,67,Fine no high winds,October,5
2017,Male,67,Fine no high winds,November,11
2017,Male,67,Fine no high winds,December,2
2017,Male,67,Raining no high winds,February,1
2017,Male,67,Raining no high winds,May,2
2017,Male,67,Raining no high winds,June,2
2017,Male,67,Raining no high winds,July,3
2017,Male,67,Raining no high winds,August,1
2017,Male,67,Raining no high winds,September,2
2017,Male,67,Raining no high winds,October,3
2017,Male,67,Raining no high winds,November,1
2017,Male,67,Raining no high winds,December,1
2017,Male,67,Snowing no high winds,March,1
2017,Male,67,Fine + high winds,August,1
2017,Male,68,Fine no high winds,January,3
2017,Male,68,Fine no high winds,February,4
2017,Male,68,Fine no high winds,March,4
2017,Male,68,Fine no high winds,April,13
2017,Male,68,Fine no high winds,May,7
2017,Male,68,Fine no high winds,June,6
2017,Male,68,Fine no high winds,July,15
2017,Male,68,Fine no high winds,August,8
2017,Male,68,Fine no high winds,September,4
2017,Male,68,Fine no high winds,October,10
2017,Male,68,Fine no high winds,November,8
2017,Male,68,Fine no high winds,December,10
2017,Male,68,Raining no high winds,March,2
2017,Male,68,Raining no high winds,May,2
2017,Male,68,Raining no high winds,September,1
2017,Male,68,Raining no high winds,October,1
2017,Male,68,Raining no high winds,November,1
2017,Male,68,Raining no high winds,December,1
2017,Male,68,Snowing no high winds,December,1
2017,Male,68,Fine + high winds,March,1
2017,Male,68,Raining + high winds,June,1
2017,Male,68,Fog or mist,January,1
2017,Male,69,Fine no high winds,January,6
2017,Male,69,Fine no high winds,February,2
2017,Male,69,Fine no high winds,March,10
2017,Male,69,Fine no high winds,April,11
2017,Male,69,Fine no high winds,May,13
2017,Male,69,Fine no high winds,June,7
2017,Male,69,Fine no high winds,July,11
2017,Male,69,Fine no high winds,August,9
2017,Male,69,Fine no high winds,September,10
2017,Male,69,Fine no high winds,October,4
2017,Male,69,Fine no high winds,November,11
2017,Male,69,Fine no high winds,December,8
2017,Male,69,Raining no high winds,January,1
2017,Male,69,Raining no high winds,July,2
2017,Male,69,Raining no high winds,August,1
2017,Male,69,Raining no high winds,September,1
2017,Male,69,Raining no high winds,October,2
2017,Male,69,Raining no high winds,November,1
2017,Male,69,Raining no high winds,December,2
2017,Male,69,Fine + high winds,June,1
2017,Male,69,Raining + high winds,March,1
2017,Male,69,Raining + high winds,November,1
2017,Male,69,Snowing + high winds,January,1
2017,Male,70,Fine no high winds,January,6
2017,Male,70,Fine no high winds,February,8
2017,Male,70,Fine no high winds,March,9
2017,Male,70,Fine no high winds,April,8
2017,Male,70,Fine no high winds,May,10
2017,Male,70,Fine no high winds,June,10
2017,Male,70,Fine no high winds,July,10
2017,Male,70,Fine no high winds,August,10
2017,Male,70,Fine no high winds,September,8
2017,Male,70,Fine no high winds,October,10
2017,Male,70,Fine no high winds,November,10
2017,Male,70,Fine no high winds,December,6
2017,Male,70,Raining no high winds,January,3
2017,Male,70,Raining no high winds,February,1
2017,Male,70,Raining no high winds,July,1
2017,Male,70,Raining no high winds,September,1
2017,Male,70,Raining no high winds,October,1
2017,Male,70,Raining no high winds,November,1
2017,Male,70,Raining no high winds,December,1
2017,Male,70,Snowing no high winds,January,1
2017,Male,70,Fine + high winds,August,1
2017,Male,70,Raining + high winds,February,1
2017,Male,70,Raining + high winds,December,1
2017,Male,70,Fog or mist,January,1
2017,Male,71,Fine no high winds,January,4
2017,Male,71,Fine no high winds,February,6
2017,Male,71,Fine no high winds,March,4
2017,Male,71,Fine no high winds,April,7
2017,Male,71,Fine no high winds,May,7
2017,Male,71,Fine no high winds,June,5
2017,Male,71,Fine no high winds,July,7
2017,Male,71,Fine no high winds,August,9
2017,Male,71,Fine no high winds,September,11
2017,Male,71,Fine no high winds,October,7
2017,Male,71,Fine no high winds,November,10
2017,Male,71,Fine no high winds,December,3
2017,Male,71,Raining no high winds,January,3
2017,Male,71,Raining no high winds,March,2
2017,Male,71,Raining no high winds,May,1
2017,Male,71,Raining no high winds,July,1
2017,Male,71,Raining no high winds,August,1
2017,Male,71,Raining no high winds,September,3
2017,Male,71,Raining no high winds,October,2
2017,Male,71,Raining no high winds,November,1
2017,Male,71,Raining no high winds,December,2
2017,Male,72,Fine no high winds,January,5
2017,Male,72,Fine no high winds,February,3
2017,Male,72,Fine no high winds,March,4
2017,Male,72,Fine no high winds,April,5
2017,Male,72,Fine no high winds,May,6
2017,Male,72,Fine no high winds,June,2
2017,Male,72,Fine no high winds,July,6
2017,Male,72,Fine no high winds,August,8
2017,Male,72,Fine no high winds,September,6
2017,Male,72,Fine no high winds,October,10
2017,Male,72,Fine no high winds,November,2
2017,Male,72,Fine no high winds,December,9
2017,Male,72,Raining no high winds,January,1
2017,Male,72,Raining no high winds,February,1
2017,Male,72,Raining no high winds,March,1
2017,Male,72,Raining no high winds,May,1
2017,Male,72,Raining no high winds,June,1
2017,Male,72,Raining no high winds,August,2
2017,Male,72,Raining no high winds,September,1
2017,Male,72,Raining no high winds,November,1
2017,Male,72,Raining + high winds,August,1
2017,Male,73,Fine no high winds,January,8
2017,Male,73,Fine no high winds,February,7
2017,Male,73,Fine no high winds,March,4
2017,Male,73,Fine no high winds,April,7
2017,Male,73,Fine no high winds,May,5
2017,Male,73,Fine no high winds,June,10
2017,Male,73,Fine no high winds,July,4
2017,Male,73,Fine no high winds,August,9
2017,Male,73,Fine no high winds,September,8
2017,Male,73,Fine no high winds,October,9
2017,Male,73,Fine no high winds,November,4
2017,Male,73,Fine no high winds,December,5
2017,Male,73,Raining no high winds,February,1
2017,Male,73,Raining no high winds,May,1
2017,Male,73,Raining no high winds,July,2
2017,Male,73,Raining no high winds,November,1
2017,Male,73,Snowing no high winds,December,1
2017,Male,73,Fine + high winds,June,1
2017,Male,73,Snowing + high winds,December,1
2017,Male,73,Fog or mist,January,1
2017,Male,74,Fine no high winds,January,4
2017,Male,74,Fine no high winds,February,2
2017,Male,74,Fine no high winds,March,3
2017,Male,74,Fine no high winds,April,9
2017,Male,74,Fine no high winds,May,5
2017,Male,74,Fine no high winds,June,4
2017,Male,74,Fine no high winds,July,9
2017,Male,74,Fine no high winds,August,5
2017,Male,74,Fine no high winds,September,6
2017,Male,74,Fine no high winds,October,3
2017,Male,74,Fine no high winds,November,9
2017,Male,74,Fine no high winds,December,5
2017,Male,74,Raining no high winds,June,1
2017,Male,74,Raining no high winds,August,1
2017,Male,74,Raining no high winds,November,1
2017,Male,74,Raining no high winds,December,1
2017,Male,74,Fine + high winds,April,1
2017,Male,74,Fine + high winds,December,1
2017,Male,74,Raining + high winds,October,1
2017,Male,74,Raining + high winds,December,1
2017,Male,75,Fine no high winds,January,6
2017,Male,75,Fine no high winds,February,5
2017,Male,75,Fine no high winds,March,7
2017,Male,75,Fine no high winds,April,3
2017,Male,75,Fine no high winds,May,4
2017,Male,75,Fine no high winds,June,5
2017,Male,75,Fine no high winds,July,10
2017,Male,75,Fine no high winds,August,5
2017,Male,75,Fine no high winds,September,4
2017,Male,75,Fine no high winds,October,4
2017,Male,75,Fine no high winds,November,5
2017,Male,75,Fine no high winds,December,1
2017,Male,75,Raining no high winds,January,1
2017,Male,75,Raining no high winds,February,2
2017,Male,75,Raining no high winds,March,2
2017,Male,75,Raining no high winds,July,1
2017,Male,75,Raining no high winds,August,2
2017,Male,75,Raining no high winds,November,4
2017,Male,75,Fine + high winds,August,1
2017,Male,75,Fine + high winds,December,1
2017,Male,76,Fine no high winds,January,6
2017,Male,76,Fine no high winds,February,6
2017,Male,76,Fine no high winds,March,4
2017,Male,76,Fine no high winds,April,8
2017,Male,76,Fine no high winds,May,3
2017,Male,76,Fine no high winds,June,2
2017,Male,76,Fine no high winds,July,7
2017,Male,76,Fine no high winds,August,7
2017,Male,76,Fine no high winds,September,2
2017,Male,76,Fine no high winds,October,4
2017,Male,76,Fine no high winds,November,6
2017,Male,76,Fine no high winds,December,5
2017,Male,76,Raining no high winds,February,1
2017,Male,76,Raining no high winds,October,1
2017,Male,76,Raining no high winds,November,1
2017,Male,76,Raining no high winds,December,1
2017,Male,76,Fine + high winds,January,1
2017,Male,76,Raining + high winds,December,1
2017,Male,77,Fine no high winds,January,7
2017,Male,77,Fine no high winds,February,4
2017,Male,77,Fine no high winds,March,2
2017,Male,77,Fine no high winds,April,5
2017,Male,77,Fine no high winds,May,6
2017,Male,77,Fine no high winds,June,9
2017,Male,77,Fine no high winds,July,9
2017,Male,77,Fine no high winds,August,7
2017,Male,77,Fine no high winds,September,7
2017,Male,77,Fine no high winds,October,3
2017,Male,77,Fine no high winds,November,7
2017,Male,77,Fine no high winds,December,8
2017,Male,77,Raining no high winds,January,1
2017,Male,77,Raining no high winds,February,1
2017,Male,77,Raining no high winds,March,1
2017,Male,77,Raining no high winds,June,1
2017,Male,77,Raining no high winds,October,1
2017,Male,77,Raining no high winds,December,1
2017,Male,77,Fog or mist,October,1
2017,Male,78,Fine no high winds,January,2
2017,Male,78,Fine no high winds,February,1
2017,Male,78,Fine no high winds,March,2
2017,Male,78,Fine no high winds,April,6
